data,Region,region.en,total.positive,new.positives,total.cases,population,population.per.mil,total.pos.per.mil,total.cas.per.mil
2020-03-25T17:00:00,Marche,Marche,2639,198,2934,1525271,1.525271,1730.184341,1923.592594
2020-03-25T17:00:00,Molise,Molise,53,0,73,305617,0.305617,173.4196723,238.8610581
2020-03-25T17:00:00,Piemonte,Piedmont,5556,509,6024,4356406,4.356406,1275.363224,1382.791227
2020-03-25T17:00:00,Puglia,Apulia,1023,88,1093,4029053,4.029053,253.9058186,271.2796282
2020-03-25T17:00:00,Sardegna,Sardinia,412,21,442,1639591,1.639591,251.2821795,269.5794256
2020-03-25T17:00:00,Sicilia,Sicily,936,148,994,4999891,4.999891,187.204081,198.8043339
2020-03-25T17:00:00,Toscana,Tuscany,2776,273,2972,3729641,3.729641,744.307562,796.8595369
2020-03-25T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,1806,189,2080,1072276,1.072276,1684.267856,1939.799082
2020-03-25T17:00:00,Umbria,Umbria,686,62,710,882015,0.882015,777.7645505,804.9749721
2020-03-25T17:00:00,Valle d'Aosta,Aosta,375,1,401,125666,0.125666,2984.100711,3190.998361
2020-03-25T17:00:00,Veneto,Veneto,5745,494,6442,4905854,4.905854,1171.049933,1313.125095
2020-03-26T17:00:00,Abruzzo,Abruzzo,860,133,946,1311580,1.31158,655.6977081,721.2674789
2020-03-26T17:00:00,Basilicata,Basilicata,133,21,134,562869,0.562869,236.2894386,238.0660509
2020-03-26T17:00:00,Calabria,Calabria,372,42,393,1947131,1.947131,191.0503197,201.8354184
2020-03-26T17:00:00,Campania,Campania,1169,111,1310,5801692,5.801692,201.4929438,225.7961988
2020-03-26T17:00:00,Emilia-Romagna,Emilia-Romagna,8850,762,10816,4459477,4.459477,1984.537649,2425.396521
2020-03-26T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,954,84,1223,1215220,1.21522,785.0430375,1006.402133
2020-03-26T17:00:00,Lazio,Lazio,1835,195,2096,5879082,5.879082,312.1235594,356.5182455
2020-03-26T17:00:00,Liguria,Liguria,2027,262,2567,1550640,1.55064,1307.202187,1655.445493
2020-03-26T17:00:00,Lombardia,Lombardy,22189,2543,34889,10060574,10.060574,2205.540161,3467.893581
2020-03-26T17:00:00,Marche,Marche,2795,180,3114,1525271,1.525271,1832.461248,2041.60441
2020-03-26T17:00:00,Molise,Molise,81,30,103,305617,0.305617,265.0376124,337.0231368
2020-03-26T17:00:00,Piemonte,Piedmont,5950,510,6534,4356406,4.356406,1365.804748,1499.860206
2020-03-26T17:00:00,Puglia,Apulia,1095,89,1182,4029053,4.029053,271.7760228,293.3691863
2020-03-26T17:00:00,Sardegna,Sardinia,462,52,494,1639591,1.639591,281.7775897,301.2946521
2020-03-26T17:00:00,Sicilia,Sicily,1095,170,1164,4999891,4.999891,219.0047743,232.8050752
2020-03-26T17:00:00,Toscana,Tuscany,2973,254,3226,3729641,3.729641,797.1276592,864.9626063
2020-03-26T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,1885,123,2203,1072276,1.072276,1757.942918,2054.508354
2020-03-26T17:00:00,Umbria,Umbria,770,92,802,882015,0.882015,873.0010261,909.2815882
2020-03-26T17:00:00,Valle d'Aosta,Aosta,378,7,408,125666,0.125666,3007.973517,3246.701574
2020-03-26T17:00:00,Veneto,Veneto,6140,493,6935,4905854,4.905854,1251.565986,1413.617283
2020-03-27T17:00:00,Abruzzo,Abruzzo,925,71,1017,1311580,1.31158,705.2562558,775.4006618
2020-03-27T17:00:00,Basilicata,Basilicata,147,17,151,562869,0.562869,261.1620111,268.2684603
2020-03-27T17:00:00,Calabria,Calabria,469,101,494,1947131,1.947131,240.8672041,253.7066073
2020-03-27T17:00:00,Campania,Campania,1292,144,1454,5801692,5.801692,222.6936556,250.6165443
2020-03-27T17:00:00,Emilia-Romagna,Emilia-Romagna,9361,772,11588,4459477,4.459477,2099.125077,2598.510991
2020-03-27T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,1027,94,1317,1215220,1.21522,845.1144649,1083.754382
2020-03-27T17:00:00,Lazio,Lazio,2013,199,2295,5879082,5.879082,342.4003952,390.3670675
2020-03-27T17:00:00,Liguria,Liguria,2060,129,2696,1550640,1.55064,1328.483723,1738.63695
2020-03-27T17:00:00,Lombardia,Lombardy,23895,2409,37298,10060574,10.060574,2375.112991,3707.34314
2020-03-27T17:00:00,Marche,Marche,2850,82,3196,1525271,1.525271,1868.520414,2095.365348
2020-03-27T17:00:00,Molise,Molise,86,6,109,305617,0.305617,281.3979589,356.6555525
2020-03-27T17:00:00,Piemonte,Piedmont,6347,558,7092,4356406,4.356406,1456.934914,1627.947441
2020-03-27T17:00:00,Puglia,Apulia,1236,152,1334,4029053,4.029053,306.7718394,331.095173
2020-03-27T17:00:00,Sardegna,Sardinia,496,36,530,1639591,1.639591,302.5144685,323.2513474
2020-03-27T17:00:00,Sicilia,Sicily,1158,86,1250,4999891,4.999891,231.605049,250.0054501
2020-03-27T17:00:00,Toscana,Tuscany,3170,224,3450,3729641,3.729641,849.9477564,925.0220061
2020-03-27T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,1997,191,2394,1072276,1.072276,1862.393637,2232.634135
2020-03-27T17:00:00,Umbria,Umbria,824,82,884,882015,0.882015,934.2244746,1002.250529
2020-03-27T17:00:00,Valle d'Aosta,Aosta,413,44,452,125666,0.125666,3286.489583,3596.836057
2020-03-27T17:00:00,Veneto,Veneto,6648,562,7497,4905854,4.905854,1355.115745,1528.1743
2020-03-28T17:00:00,Abruzzo,Abruzzo,1027,116,1133,1311580,1.31158,783.0250538,863.8436085
2020-03-28T17:00:00,Basilicata,Basilicata,178,31,182,562869,0.562869,316.236993,323.3434423
2020-03-28T17:00:00,Calabria,Calabria,523,61,555,1947131,1.947131,268.600315,285.0347511
2020-03-28T17:00:00,Campania,Campania,1407,138,1592,5801692,5.801692,242.5154593,274.4027087
2020-03-28T17:00:00,Emilia-Romagna,Emilia-Romagna,9964,795,12383,4459477,4.459477,2234.342727,2776.783017
2020-03-28T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,1120,119,1436,1215220,1.21522,921.6438176,1181.679038
2020-03-28T17:00:00,Lazio,Lazio,2181,210,2505,5879082,5.879082,370.9762851,426.0869299
2020-03-28T17:00:00,Liguria,Liguria,2086,126,2822,1550640,1.55064,1345.250993,1819.893721
2020-03-28T17:00:00,Lombardia,Lombardy,24509,2117,39415,10060574,10.060574,2436.143306,3917.768509
2020-03-28T17:00:00,Marche,Marche,2999,177,3373,1525271,1.525271,1966.207972,2211.4103
2020-03-28T17:00:00,Molise,Molise,98,14,123,305617,0.305617,320.6627904,402.4645226
2020-03-28T17:00:00,Piemonte,Piedmont,6851,579,7671,4356406,4.356406,1572.62661,1760.855164
2020-03-28T17:00:00,Puglia,Apulia,1358,124,1458,4029053,4.029053,337.0519077,361.8716358
2020-03-28T17:00:00,Sardegna,Sardinia,569,94,624,1639591,1.639591,347.0377673,380.5827185
2020-03-28T17:00:00,Sicilia,Sicily,1242,109,1359,4999891,4.999891,248.4054152,271.8059254
2020-03-28T17:00:00,Toscana,Tuscany,3511,367,3817,3729641,3.729641,941.3774677,1023.422898
2020-03-28T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,2163,220,2614,1072276,1.072276,2017.204526,2437.805192
2020-03-28T17:00:00,Umbria,Umbria,898,85,969,882015,0.882015,1018.123275,1098.620772
2020-03-28T17:00:00,Valle d'Aosta,Aosta,468,59,511,125666,0.125666,3724.157688,4066.334569
2020-03-28T17:00:00,Veneto,Veneto,6913,433,7930,4905854,4.905854,1409.132844,1616.436201
2020-03-29T17:00:00,Abruzzo,Abruzzo,1169,160,1293,1311580,1.31158,891.2914195,985.8338797
2020-03-29T17:00:00,Basilicata,Basilicata,197,20,202,562869,0.562869,349.9926271,358.8756887
2020-03-29T17:00:00,Calabria,Calabria,577,59,614,1947131,1.947131,296.3334259,315.3357427
2020-03-29T17:00:00,Campania,Campania,1556,167,1759,5801692,5.801692,268.1976223,303.187415
2020-03-29T17:00:00,Emilia-Romagna,Emilia-Romagna,10535,736,13119,4459477,4.459477,2362.384647,2941.824792
2020-03-29T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,1141,44,1480,1215220,1.21522,938.9246392,1217.886473
2020-03-29T17:00:00,Lazio,Lazio,2362,201,2706,5879082,5.879082,401.7634046,460.275941
2020-03-29T17:00:00,Liguria,Liguria,2279,254,3076,1550640,1.55064,1469.71573,1983.697054
2020-03-29T17:00:00,Lombardia,Lombardy,25392,1592,41007,10060574,10.060574,2523.911658,4076.009977
2020-03-29T17:00:00,Marche,Marche,3160,185,3558,1525271,1.525271,2071.762985,2332.700222
2020-03-29T17:00:00,Molise,Molise,100,4,127,305617,0.305617,327.2069289,415.5527997
2020-03-29T17:00:00,Piemonte,Piedmont,7268,535,8206,4356406,4.356406,1668.347716,1883.662817
2020-03-29T17:00:00,Puglia,Apulia,1432,91,1549,4029053,4.029053,355.4185065,384.4575884
2020-03-29T17:00:00,Sardegna,Sardinia,582,14,638,1639591,1.639591,354.966574,389.1214333
2020-03-29T17:00:00,Sicilia,Sicily,1330,101,1460,4999891,4.999891,266.0057989,292.0063657
2020-03-29T17:00:00,Toscana,Tuscany,3786,305,4122,3729641,3.729641,1015.111106,1105.200206
2020-03-29T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,2327,194,2808,1072276,1.072276,2170.150223,2618.72876
2020-03-29T17:00:00,Umbria,Umbria,897,54,1023,882015,0.882015,1016.989507,1159.84422
2020-03-29T17:00:00,Valle d'Aosta,Aosta,539,73,584,125666,0.125666,4289.147423,4647.239508
2020-03-29T17:00:00,Veneto,Veneto,7251,428,8358,4905854,4.905854,1478.030125,1703.678911
2020-03-30T17:00:00,Abruzzo,Abruzzo,1169,52,1345,1311580,1.31158,891.2914195,1025.480718
2020-03-30T17:00:00,Basilicata,Basilicata,208,12,214,562869,0.562869,369.5353626,380.1950365
2020-03-30T17:00:00,Calabria,Calabria,602,33,647,1947131,1.947131,309.1728292,332.2837549
2020-03-30T17:00:00,Campania,Campania,1739,193,1952,5801692,5.801692,299.7401448,336.4535725
2020-03-30T17:00:00,Emilia-Romagna,Emilia-Romagna,10766,412,13531,4459477,4.459477,2414.184444,3034.212308
2020-03-30T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,1109,21,1501,1215220,1.21522,912.5919587,1235.167295
2020-03-30T17:00:00,Lazio,Lazio,2497,208,2914,5879082,5.879082,424.7261732,495.6556143
2020-03-30T17:00:00,Liguria,Liguria,2383,141,3217,1550640,1.55064,1536.784811,2074.627251
2020-03-30T17:00:00,Lombardia,Lombardy,25006,1154,42161,10060574,10.060574,2485.544065,4190.715162
2020-03-30T17:00:00,Marche,Marche,3251,126,3684,1525271,1.525271,2131.424514,2415.308493
2020-03-30T17:00:00,Molise,Molise,107,7,134,305617,0.305617,350.111414,438.4572848
2020-03-30T17:00:00,Piemonte,Piedmont,7655,506,8712,4356406,4.356406,1757.182411,1999.813608
2020-03-30T17:00:00,Puglia,Apulia,1585,163,1712,4029053,4.029053,393.3926905,424.9137452
2020-03-30T17:00:00,Sardegna,Sardinia,622,44,682,1639591,1.639591,379.3629021,415.9573943
2020-03-30T17:00:00,Sicilia,Sicily,1408,95,1555,4999891,4.999891,281.606139,311.0067799
2020-03-30T17:00:00,Toscana,Tuscany,4050,290,4412,3729641,3.729641,1085.895399,1182.955679
2020-03-30T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,2455,199,3007,1072276,1.072276,2289.522474,2804.315307
2020-03-30T17:00:00,Umbria,Umbria,834,28,1051,882015,0.882015,945.5621503,1191.589712
2020-03-30T17:00:00,Valle d'Aosta,Aosta,518,0,584,125666,0.125666,4122.037783,4647.239508
2020-03-30T17:00:00,Veneto,Veneto,7564,366,8724,4905854,4.905854,1541.831453,1778.283659
2020-03-31T17:00:00,Abruzzo,Abruzzo,1191,56,1401,1311580,1.31158,908.0650818,1068.177313
2020-03-31T17:00:00,Basilicata,Basilicata,216,12,226,562869,0.562869,383.7482611,401.5143843
2020-03-31T17:00:00,Calabria,Calabria,606,12,659,1947131,1.947131,311.2271337,338.4466685
2020-03-31T17:00:00,Campania,Campania,1871,140,2092,5801692,5.801692,322.4921282,360.584464
2020-03-31T17:00:00,Emilia-Romagna,Emilia-Romagna,10953,543,14074,4459477,4.459477,2456.117612,3155.975465
2020-03-31T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,1160,92,1593,1215220,1.21522,954.5596682,1310.873751
2020-03-31T17:00:00,Lazio,Lazio,2642,181,3095,5879082,5.879082,449.3898877,526.4427337
2020-03-31T17:00:00,Liguria,Liguria,2508,199,3416,1550640,1.55064,1617.396688,2202.961358
2020-03-31T17:00:00,Lombardia,Lombardy,25124,1047,43208,10060574,10.060574,2497.273018,4294.784771
2020-03-31T17:00:00,Marche,Marche,3352,141,3825,1525271,1.525271,2197.642255,2507.751082
2020-03-31T17:00:00,Molise,Molise,117,10,144,305617,0.305617,382.8321069,471.1779777
2020-03-31T17:00:00,Piemonte,Piedmont,8082,589,9301,4356406,4.356406,1855.198987,2135.016801
2020-03-31T17:00:00,Puglia,Apulia,1654,91,1803,4029053,4.029053,410.5183029,447.4996978
2020-03-31T17:00:00,Sardegna,Sardinia,657,40,722,1639591,1.639591,400.7096892,440.3537224
2020-03-31T17:00:00,Sicilia,Sicily,1492,92,1647,4999891,4.999891,298.4065053,329.4071811
2020-03-31T17:00:00,Toscana,Tuscany,4226,196,4608,3729641,3.729641,1133.084927,1235.507653
2020-03-31T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,2531,110,3117,1072276,1.072276,2360.399748,2906.900835
2020-03-31T17:00:00,Umbria,Umbria,851,27,1078,882015,0.882015,964.8361989,1222.201436
2020-03-31T17:00:00,Valle d'Aosta,Aosta,552,44,628,125666,0.125666,4392.596247,4997.373991
2020-03-31T17:00:00,Veneto,Veneto,7850,431,9155,4905854,4.905854,1600.129152,1866.137883
2020-04-01T17:00:00,Abruzzo,Abruzzo,1211,35,1436,1311580,1.31158,923.3138657,1094.862685
2020-04-01T17:00:00,Basilicata,Basilicata,225,11,237,562869,0.562869,399.737772,421.0571199
2020-04-01T17:00:00,Calabria,Calabria,610,10,669,1947131,1.947131,313.2814382,343.5824297
2020-04-01T17:00:00,Campania,Campania,1976,139,2231,5801692,5.801692,340.5902968,384.5429919
2020-04-01T17:00:00,Emilia-Romagna,Emilia-Romagna,11489,713,14787,4459477,4.459477,2576.311079,3315.859685
2020-04-01T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,1206,92,1685,1215220,1.21522,992.4128964,1386.580208
2020-04-01T17:00:00,Lazio,Lazio,2758,169,3264,5879082,5.879082,469.1208593,555.1887182
2020-04-01T17:00:00,Liguria,Liguria,2645,244,3660,1550640,1.55064,1705.747304,2360.315741
2020-04-01T17:00:00,Lombardia,Lombardy,25765,1565,44773,10060574,10.060574,2560.987077,4450.342495
2020-04-01T17:00:00,Marche,Marche,3456,137,3962,1525271,1.525271,2265.82686,2597.571186
2020-04-01T17:00:00,Molise,Molise,131,16,160,305617,0.305617,428.6410769,523.5310863
2020-04-01T17:00:00,Piemonte,Piedmont,8470,494,9795,4356406,4.356406,1944.26323,2248.413027
2020-04-01T17:00:00,Puglia,Apulia,1756,143,1946,4029053,4.029053,435.8344256,482.991909
2020-04-01T17:00:00,Sardegna,Sardinia,675,23,745,1639591,1.639591,411.6880368,454.381611
2020-04-01T17:00:00,Sicilia,Sicily,1544,71,1718,4999891,4.999891,308.806732,343.6074906
2020-04-01T17:00:00,Toscana,Tuscany,4432,259,4867,3729641,3.729641,1188.318125,1304.951334
2020-04-01T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,2595,171,3288,1072276,1.072276,2420.085873,3066.374702
2020-04-01T17:00:00,Umbria,Umbria,864,17,1095,882015,0.882015,979.5751773,1241.475485
2020-04-01T17:00:00,Valle d'Aosta,Aosta,540,3,631,125666,0.125666,4297.105024,5021.246797
2020-04-01T17:00:00,Veneto,Veneto,8224,470,9625,4905854,4.905854,1676.364604,1961.941794
2020-04-02T17:00:00,Abruzzo,Abruzzo,1251,61,1497,1311580,1.31158,953.8114335,1141.371476
2020-04-02T17:00:00,Basilicata,Basilicata,233,9,246,562869,0.562869,413.9506706,437.0466307
2020-04-02T17:00:00,Calabria,Calabria,627,22,691,1947131,1.947131,322.0122324,354.8811046
2020-04-02T17:00:00,Campania,Campania,2140,225,2456,5801692,5.801692,368.8579125,423.3247818
2020-04-02T17:00:00,Emilia-Romagna,Emilia-Romagna,11859,546,15333,4459477,4.459477,2659.280449,3438.295567
2020-04-02T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,1294,114,1799,1215220,1.21522,1064.827768,1480.390382
2020-04-02T17:00:00,Lazio,Lazio,2879,169,3433,5879082,5.879082,489.7023039,583.9347027
2020-04-02T17:00:00,Liguria,Liguria,2660,122,3782,1550640,1.55064,1715.42073,2438.992932
2020-04-02T17:00:00,Lombardia,Lombardy,25876,1292,46065,10060574,10.060574,2572.020245,4578.764591
2020-04-02T17:00:00,Marche,Marche,3555,136,4098,1525271,1.525271,2330.733358,2686.735669
2020-04-02T17:00:00,Molise,Molise,133,5,165,305617,0.305617,435.1852155,539.8914327
2020-04-02T17:00:00,Piemonte,Piedmont,8799,558,10353,4356406,4.356406,2019.784198,2376.500262
2020-04-02T17:00:00,Puglia,Apulia,1864,131,2077,4029053,4.029053,462.639732,515.5057528
2020-04-02T17:00:00,Sardegna,Sardinia,718,49,794,1639591,1.639591,437.9140896,484.267113
2020-04-02T17:00:00,Sicilia,Sicily,1606,73,1791,4999891,4.999891,321.2070023,358.2078089
2020-04-02T17:00:00,Toscana,Tuscany,4789,406,5273,3729641,3.729641,1284.037793,1413.808997
2020-04-02T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,2747,194,3482,1072276,1.072276,2561.840422,3247.29827
2020-04-02T17:00:00,Umbria,Umbria,885,33,1128,882015,0.882015,1003.384296,1278.889815
2020-04-02T17:00:00,Valle d'Aosta,Aosta,556,37,668,125666,0.125666,4424.426655,5315.678067
2020-04-02T17:00:00,Veneto,Veneto,8578,486,10111,4905854,4.905854,1748.523295,2061.007115
2020-04-03T17:00:00,Abruzzo,Abruzzo,1301,66,1563,1311580,1.31158,991.9333933,1191.692463
2020-04-03T17:00:00,Basilicata,Basilicata,247,15,261,562869,0.562869,438.8232431,463.6958155
2020-04-03T17:00:00,Calabria,Calabria,662,42,733,1947131,1.947131,339.9873968,376.4513019
2020-04-03T17:00:00,Campania,Campania,2352,221,2677,5801692,5.801692,405.3989767,461.4171176
2020-04-03T17:00:00,Emilia-Romagna,Emilia-Romagna,12178,599,15932,4459477,4.459477,2730.813501,3572.616251
2020-04-03T17:00:00,Friuli Venezia Giulia,Friuli-Venezia Giulia,1324,80,1879,1215220,1.21522,1089.514656,1546.222083
2020-04-03T17:00:00,Lazio,Lazio,3009,167,3600,5879082,5.879082,511.8145996,612.3404981
2020-04-03T17:00:00,Liguria,Liguria,2746,183,3965,1550640,1.55064,1770.8817,2557.008719
2020-04-03T17:00:00,Lombardia,Lombardy,26189,1455,47520,10060574,10.060574,2603.131789,4723.388546
2020-04-03T17:00:00,Marche,Marche,3631,132,4230,1525271,1.525271,2380.560569,2773.277667
2020-04-03T17:00:00,Molise,Molise,144,11,176,305617,0.305617,471.1779777,575.8841949
2020-04-03T17:00:00,Piemonte,Piedmont,9130,543,10896,4356406,4.356406,2095.764261,2501.144292
2020-04-03T17:00:00,Puglia,Apulia,1949,105,2182,4029053,4.029053,483.7365009,541.5664674
2020-04-03T17:00:00,Sardegna,Sardinia,744,31,825,1639591,1.639591,453.7717028,503.1742672
2020-04-03T17:00:00,Sicilia,Sicily,1664,68,1859,4999891,4.999891,332.8072552,371.8081054
2020-04-03T17:00:00,Toscana,Tuscany,4909,226,5499,3729641,3.729641,1316.212472,1474.404641
2020-04-03T17:00:00,Trentino-Alto Adige,Trentino-Alto Adige/South Tyrol,2868,186,3668,1072276,1.072276,2674.684503,3420.761073
2020-04-03T17:00:00,Umbria,Umbria,920,51,1179,882015,0.882015,1043.066161,1336.711961
2020-04-03T17:00:00,Valle d'Aosta,Aosta,560,51,719,125666,0.125666,4456.257062,5721.515764
2020-04-03T17:00:00,Veneto,Veneto,8861,353,10464,4905854,4.905854,1806.20948,2132.961967
2020-04-04T17:00:00,Abruzzo,Abruzzo,1356,65,1628,1311580,1.31158,1033.867549,1241.25101
